formalization,stopword_removal
"['sobat', 'anies', 'partaisocmed', 'benar', 'jadi', 'akun', 'bayar', 'dia', 'sekarang', 'partaisocmed', 'tertawa', 'tolol']",sobat anies partaisocmed akun bayar partaisocmed tertawa tolol
"['ekowboy', 'makin', 'dekat', 'pilpres', 'makin', 'banyak', 'dukung', 'hadap', 'pasang', 'aamiin', 'hanya', 'anies', 'baswedan', 'sosok', 'yang', 'tepat', 'untuk', 'jadi', 'orang', 'presiden', 'cerdas', 'tegas', 'jujur', 'berani', 'wibawa', 'tanggungjawab', 'dan', 'rakyat', 'kalau', 'tidak_sekarang', 'kapan', 'lagi', 'punya', 'presiden', 'seperti', 'pak', 'anies']",ekowboy pilpres dukung hadap pasang aamiin anies baswedan sosok orang presiden cerdas jujur berani wibawa tanggungjawab rakyat tidak sekarang presiden anies
"['neohistoria', 'id', 'tinggal', 'si', 'anies', 'mau', 'tidak', 'jalan', 'fakta', 'integritas', 'dari', 'poin', 'sebut', 'atau', 'tidak_semua', 'tang', 'anies', 'bagai', 'capres', 'pergi', 'undang', 'undang', 'itu', 'atau', 'tetap', 'jalan']",neohistoria id tinggal si anies jalan fakta integritas poin tidak semua tang anies capres pergi undang undang jalan
"['haye', 'ini', 'laku', 'juga', 'untuk', 'nilai', 'kubu', 'ganjar', 'dn', 'anies', 'di', 'bagi', 'mana', 'dari', 'vismis', 'mrk', 'yang', 'secara', 'legitimate', 'bisa', 'kita', 'sanding', 'dengan', 'nazisme', 'apartheid', 'dn', 'islamisme', 'ala', 'isis', 'dlm', 'satu', 'kalimat']",haye laku nilai kubu ganjar dn anies vismis mrk legitimate sanding nazisme apartheid dn islamisme ala isis dlm kalimat
"['ch', 'chotimah', 'dulu', 'mas', 'ch', 'chotimah', 'ini', 'anti', 'abud', 'anies', 'karena', 'jago', 'sama', 'nyungsep', 'sekarang', 'muji', 'wan', 'abud', 'aduh']",ch chotimah mas ch chotimah anti abud anies jago nyungsep muji wan abud aduh
"['anies', 'keras', 'banget', 'nyata', 'pukul']",anies keras banget nyata
"['apakah', 'rasa', 'adil', 'bisa', 'timbang', 'dengan', 'ini', 'anies', 'daesang', 'gaco', 'angin', 'ordal', 'karina', 'ginting', 'pertama', 'lady', 'malam', 'dieng', 'no', 'no', 'no', 'koda', 'putus', 'pagi', 'aika', 'edutoys', 'montessori', 'anak', 'pilih', 'main', 'lokal', 'edukasi']",adil timbang anies daesang gaco angin ordal karina ginting lady malam dieng no no no koda putus pagi aika edutoys montessori anak pilih main lokal edukasi
"['jawab', 'anies', 'kok', 'mutrr', 'muter', 'seperti', 'tong', 'syetan']",anies mutrr muter tong syetan
"['prabowo', 'serang', 'tentang', 'masalah', 'oposisi', 'dalam', 'debat', 'pertama', 'calon', 'presiden', 'budiman', 'sudjatmiko', 'anies', 'terlalu', 'arogan', 'dan', 'lancang']",prabowo serang oposisi debat calon presiden budiman sudjatmiko anies arogan lancang
"['apostiera', 'kayak', 'pak', 'anies', 'mngkin', 'akan', 'hadir', 'dan', 'bakal', 'muncul', 'tanya', 'balik', 'dari', 'beliau', 'untuk', 'komisioner', 'dewas', 'kpk', 'soal', 'skandal', 'dan', 'tidak_ada', 'integritas', 'pimpin', 'kpk', 'sendiri']",apostiera kayak anies mngkin hadir muncul beliau komisioner dewas kpk skandal tidak ada integritas pimpin kpk
"['hasbil', 'lbs', 'siap', 'tapi', 'dulu', 'sekarang', 'ada', 'yang', 'lebih', 'hebat', 'pembimbing akademik', 'anies', 'baswedan', 'yu', 'aamiin', 'kan']",hasbil lbs hebat pembimbing akademik anies baswedan yu aamiin
"['prediksi', 'toto gelap', 'china', 'pools', 'desember', 'am', 'coba', '', 'amp', 'top', '', '', '', 'top', '', '', '', '', 'top', '', '', '', '', '', 'shio', 'ayam', 'twins']",prediksi toto gelap china pools desember am coba  amp top    top     top      shio ayam twins
"['irawanrommi', 'taman', 'ajengcute', 'propaganda', 'kimberley', 'tjel', 'up', 'bank', 'joee', 'ndons', 'kembali', 'bengkeldodo', 'kasih', 'anda', 'iya', 'pak', 'anies', 'tidak', 'pernah', 'bilang', 'saya', 'tidak_takut', 'tidak_punya', 'jabat', 'tapi', 'nyalon', 'tiap', 'milu']",irawanrommi taman ajengcute propaganda kimberley tjel up bank joee ndons bengkeldodo kasih iya anies bilang tidak takut tidak punya jabat nyalon milu
"['atas', 'dasar', 'skill', 'beliau', 'yang', 'sulit', 'tanding', 'ini', 'maka', 'pak', 'anies', 'sangat', 'cocok', 'untuk', 'kita', 'pilih', 'bagai', 'juru bicara', 'presiden']",dasar skill beliau sulit tanding anies cocok pilih juru bicara presiden
"['poljokesid', 'yang', 'gk', 'milih', 'emang', 'orang', 'yang', 'gk', 'milih', 'anies', 'saja', 'sih']",poljokesid gk milih emang orang gk milih anies sih
"['whysooseriously', 'vivacoid', 'laut', 'saja', 'kamu', 'tidak', 'penting', 'juga', 'masih', 'banyak', 'orang', 'waras', 'yang', 'dukun', 'anies']",whysooseriously vivacoid laut orang waras dukun anies
"['pakta', 'integritas', 'yang', 'tanda', 'tangan', 'oleh', 'anies', 'dan', 'muhaimin', 'insyaallah', 'dukung', 'dari', 'bagai', 'kalang', 'terus', 'alir', 'ke', 'pasang', 'anies', 'dan', 'muhaimin', 'dan', 'lolos', 'ke', 'putar', 'ke', 'aamiin']",pakta integritas tanda tangan anies muhaimin insyaallah dukung kalang alir pasang anies muhaimin lolos putar aamiin
"['alianifebriana', 'ngarang', 'anak', 'mas', 'anies', 'dan', 'mas', 'ganjar', 'pernah', 'jadi', 'kepala', 'daerah']",alianifebriana ngarang anak mas anies mas ganjar kepala daerah
"['kalau', 'anies', 'politik', 'pragmatis', 'itu', 'turut', 'lihat', 'jauh', 'ini', 'arti', 'dia', 'bisa', 'jadi', 'ukur', 'observasi', 'arti', 'cara', 'umum', 'diskursus', 'intelektual', 'itu', 'tidak_laku', 'di', 'indonesia', 'pantas', 'kubu', 'sana', 'males', 'debat', 'dan', 'sudah', 'jogetin', 'saja', 'sudah', 'parah', 'kondisi', 'bangsa']",anies politik pragmatis lihat arti ukur observasi arti diskursus intelektual tidak laku indonesia kubu males debat jogetin parah kondisi bangsa
"['anies', 'bagai', 'kacang', 'lupa', 'kulit']",anies kacang lupa kulit
"['apakah', 'ini', 'tanda', 'bahwa', 'anies', 'lihat', 'diskursus', 'gagas', 'intelektual', 'tidak_efektif', 'naik', 'elektabilitasnya', 'dan', 'akhir', 'dia', 'guna', 'gaya', 'lama', 'yang', 'nama', 'politik', 'pasti', 'pragmatis', 'sudah', 'keluar', 'dana', 'besar', 'end', 'goals', 'nya', 'harus', 'menang', 'mau', 'itu', 'ordal', 'atau', 'idenpol']",tanda anies lihat diskursus gagas intelektual tidak efektif elektabilitasnya gaya nama politik pragmatis dana end goals nya menang ordal idenpol
"['olink', 'satriohendri', 'pak', 'anies', 'itu', 'bagus', 'tapi', 'dari', 'awal', 'kenapa', 'serang', 'prabowo', 'terus', 'kan', 'ada', 'cawapres', 'nya']",olink satriohendri anies bagus serang prabowo cawapres nya
"['makamah', 'konstitusi', 'mk', 'kita', 'kenape', 'masalah', 'melulu', 'capres', 'bowo', 'buka', 'aib', 'anies', 'datengin', 'rumah', 'buat', 'menang', 'pilgub', 'dki', 'bowo', 'bilang', 'tidak_mencari', 'jabat', 'terus', 'sedang apa', 'capres', 'tertawa', 'sudah', 'pilih', 'baik', 'iya', 'nomor', 'urut', 'ganjar']",makamah konstitusi mk kenape melulu capres bowo buka aib anies datengin rumah menang pilgub dki bowo bilang tidak mencari jabat sedang apa capres tertawa pilih iya nomor urut ganjar
"['chaves', 'ahora', 'baila', 'aniesbaswedan', 'fahrihamzah', 'gerindra', 'datuakrajoangek', 'anies', 'tidak_pernah', 'culik', 'kok', 'tuduh', 'jahat', 'kocak']",chaves ahora baila aniesbaswedan fahrihamzah gerindra datuakrajoangek anies tidak pernah culik tuduh jahat kocak
"['biasaa', 'itu', 'semua', 'karena', 'bakar', 'jenggot', 'sampai', 'takut', 'tengah', 'mati', 'brarti', 'demi', 'gadukung', 'anies', 'sampai', 'fitnah', 'dan', 'caci', 'maki', 'ulama', 'astaghfirullah', 'inget', 'azab', 'banyak', 'istighfar', 'lebih baik']",biasaa bakar jenggot takut mati brarti gadukung anies fitnah caci maki ulama astaghfirullah inget azab istighfar lebih baik
"['mulai', 'laku', 'nt', 'si']",laku nt si
"['sempat', 'untuk', 'diskus', 'dengan', 'para', 'pemuda', 'di', 'jambi', 'yang', 'milik', 'semangat', 'untuk', 'ubah', 'indonesia', 'kami', 'diskusi', 'mulai', 'dari', 'soal', 'didik', 'konflik', 'agraria', 'teknologi', 'aman', 'data', 'hingga', 'bijak', 'bangun', 'yang', 'akan', 'ambil', 'begitu', 'pilih', 'jadi', 'presiden']",diskus pemuda jambi milik semangat ubah indonesia diskusi didik konflik agraria teknologi aman data bijak bangun ambil pilih presiden
"['vivacoid', 'anies', 'level', 'ketua', 'demo', 'protes', 'terus', 'tapi', 'tidak_mengerti', 'mssalah']",vivacoid anies level ketua demo protes tidak mengerti mssalah
"['wow', 'apakah', 'ini', 'benar']",wow
"['aamiin', 'doa', 'khusus', 'di', 'hari', 'jumat', 'agar', 'segala', 'hajat', 'kabul', 'gaco', 'daesang', 'malam', 'surabaya', 'ordal', 'anies', 'adidas', 'karina', 'koda']",aamiin doa khusus jumat hajat kabul gaco daesang malam surabaya ordal anies adidas karina koda
"['it', 'tidak_ikut', 'main']",it tidak ikut main
"['ndrewstjan', 'kalau', 'baca', 'baik', 'lagi', 'tetep', 'putus', 'ada', 'di', 'tangan', 'presiden', 'apakah', 'aku', 'percaya', 'pak', 'anies', 'bakal', 'laku', 'hal', 'yang', 'rugi', 'masyrakat', 'golong', 'tentu', 'tentu', 'tidak_dan', 'bukti', 'di', 'jakarta', 'di', 'jakarta', 'pula', 'dia', 'dukung', 'minoritas', 'tanpa', 'buat', 'yang', 'lain', 'emosi', 'dan', 'tolak', 'adem', 'fakta']",ndrewstjan baca tetep putus tangan presiden percaya anies laku rugi masyrakat golong tidak dan bukti jakarta jakarta dukung minoritas emosi tolak adem fakta
"['hasbil', 'lbs', 'aniesbaswedan', 'andai', 'partai', 'masih', 'gabung', 'di', 'anies', 'apakah', 'kicau', 'akan', 'seperti', 'ini', 'juga', 'sakit', 'hati', 'iya', 'tinggal']",hasbil lbs aniesbaswedan andai partai gabung anies kicau sakit hati iya tinggal
"['flyingfighter', 'uyokback', 'kalau', 'mau', 'kita', 'debat', 'lagi', 'ini', 'bisa', 'panjang', 'dan', 'akhir', 'kamu', 'pasti', 'nyalahin', 'prabowo', 'karena', 'kamu', 'dukung', 'anies', 'masalah', 'tega', 'hukum', 'yang', 'masih', 'semraut', 'iya', 'saya', 'apresiasi', 'kok', 'nyata', 'anies', 'kalau', 'tegak', 'hukum', 'masih', 'kacau', 'tapi', 'arah', 'kan', 'tidak_kesana']",flyingfighter uyokback debat nyalahin prabowo dukung anies tega hukum semraut iya apresiasi nyata anies tegak hukum kacau arah tidak kesana
"['ikut', 'menang']",menang
"['tetapsemangatvi', 'semenjak', 'ngetwit', 'anies', 'followes', 'saya', 'sudah', 'nambah', 'bagaimana', 'dong']",tetapsemangatvi semenjak ngetwit anies followes nambah
"['pilpres', 'saya', 'tidak_akan', 'pilih', 'prabowo', 'subianto', 'ganjar', 'pranowo', 'apalagi', 'anies', 'baswedan', 'tapi', 'saya', 'juga', 'tidak_golongan putih', 'bingung', 'tah', 'ora', 'kowe']",pilpres tidak akan pilih prabowo subianto ganjar pranowo anies baswedan tidak golongan putih bingung tah ora kowe
"['official', 'pan', 'anies', 'debat', 'pertama', 'bicara', 'ngelantur', 'data', 'salah', 'semua']",official pan anies debat bicara ngelantur data salah
"['hasyimmah', 'tidak_masalah', 'iya', 'atau', 'tidak_tapi', 'perlu', 'kaji', 'ulang', 'apakah', 'masih', 'perlu', 'atau', 'tidak_tiap', 'capres', 'pasti', 'punya', 'skala', 'prioritas', 'ketika', 'nanti', 'pilih', 'apa', 'dulu', 'dan', 'mana', 'dulu', 'yang', 'perlu', 'baik', 'saat', 'ini', 'bagi', 'anies', 'ikn', 'belum', 'jadi', 'prioritas', 'karena', 'masih', 'banyak', 'masalah', 'lain']",hasyimmah tidak masalah iya tidak tapi kaji ulang tidak tiap capres skala prioritas pilih anies ikn prioritas
"['link', 'anti', 'rungkad', 'olivia', 'daesang', 'gaco', 'batter', 'up', 'views', 'gempa', 'surabaya', 'anies', 'dana', '', 'tiap', 'hari', 'pertama', 'lady', 'pilih', 'baik']",link anti rungkad olivia daesang gaco batter up views gempa surabaya anies dana  lady pilih
"['hasbil', 'lbs', 'pak', 'anies', 'sdh', 'besar', 'belum', 'jadi', 'gubernur', 'itu', 'belimbing', 'sayur', 'yang', 'besar', 'siapa']",hasbil lbs anies sdh gubernur belimbing sayur
"['komunikasi', 'dengan', 'ab', 'sangat', 'lancar', 'namun', 'dengan', 'teuku', 'umar', 'selalu', 'kendala', 'misal', 'kena', 'covid', 'dan', 'bagai', 'sementara', 'ganjar', 'diam', 'saja', 'tidak_ada', 'respons', 'juni', 'nasdem', 'umum', 'tiga', 'nama', 'calon', 'presiden', 'ganjar', 'no', 'anies', 'no', 'andika', 'no']",komunikasi ab lancar teuku umar kendala kena covid ganjar diam tidak ada respons juni nasdem nama calon presiden ganjar no anies no andika no
"['koleksi', 'kendara', 'capres', 'miskin', 'anies', 'baswedan', 'vs', 'capres', 'kaya', 'prabowo', 'subianto']",koleksi kendara capres miskin anies baswedan vs capres kaya prabowo subianto
"['metro', 'tv', 'mantap', 'sih', 'pak', 'anies', 'sampai', 'jauh', 'ini', 'bangga']",metro tv mantap sih anies bangga
"['tvonenews', 'kata', 'dukung', 'anies', 'cerdas']",tvonenews dukung anies cerdas
"['ferrykoto', 'rawa', 'prabowo', 'iya', 'karena', 'abud', 'anies', 'klaim', 'bangun', 'banyak', 'gereja', 'cek', 'fakta', 'kok', 'sara']",ferrykoto rawa prabowo iya abud anies klaim bangun gereja cek fakta sara
"['bobby', 'risakotta', 'saya', 'bagai', 'warga', 'jakarta', 'kok', 'bahkan', 'rasa', 'hal', 'balik', 'iya', 'anies', 'jelas', 'bawa', 'jakarta', 'jauh', 'lebih', 'baik', 'banding', 'gubernur', 'belum']",bobby risakotta warga jakarta iya anies bawa jakarta banding gubernur
"['kimberley', 'uas', 'kalau', 'tahu', 'jejak', 'digital', 'anies', 'waktu', 'wawancara', 'dengan', 'najwa', 'shihab', 'lama', 'pak', 'prabowo', 'nyapres', 'saya', 'tidak', 'akan', 'nyapres', 'dan', 'terang', 'dari', 'orang tua', 'masalah', 'mati', 'bocil', 'umur', 'tahun', 'yang', 'tidak', 'benar', 'masa', 'sih', 'uas', 'akan', 'dukung']",kimberley uas jejak digital anies wawancara najwa shihab prabowo nyapres nyapres terang orang tua mati bocil umur sih uas dukung
"['geloraco', 'mas', 'daniel', 'mas', 'daniel', 'soal', 'pinang', 'anies', 'jadi', 'gubernur', 'singgung', 'gilir', 'singgung', 'korban', 'nyawa', 'atas', 'kalah', 'mas', 'bowo', 'di', 'kok', 'keluar', 'ucap', 'sampah', 'mau', 'cuci', 'tangan']",geloraco mas daniel mas daniel pinang anies gubernur singgung gilir singgung korban nyawa kalah mas bowo sampah cuci tangan
"['berlianidris', 'aniesbaswedan', 'mas', 'berlianidris', 'informasi', 'dong', 'desak', 'anies', 'di', 'semarang']",berlianidris aniesbaswedan mas berlianidris informasi desak anies semarang
"['strike', 'bravo', 'sbrnarna', 'tarik', 'di', 'tim', 'anies', 'nasehat', 'ada', 'ketua', 'pemuda', 'pancasila', 'yang', 'taon', 'profesional', 'jokowi', 'ada', 'anggota', 'bravo', 'besut', 'luhut', 'mantan', 'menteri', 'agama', 'di', 'resuffle', 'fahrur', 'rozi', 'yang', 'bhkn', 'baru', 'ini', 'bilang', 'dia', 'di', 'tekan', 'bubarkan', 'fpi', 'mkanya', 'di', 'resuffle', 'memang', 'politik', 'bisa', 'ubah', 'arah', 'dlam', 'kejap']",strike bravo sbrnarna tarik tim anies nasehat ketua pemuda pancasila taon profesional jokowi anggota bravo besut luhut mantan menteri agama resuffle fahrur rozi bhkn bilang tekan bubarkan fpi mkanya resuffle politik ubah arah dlam kejap
"['capres', 'langgar', 'ham', 'sudah', 'tua', 'kembali', 'seperti', 'anak', 'kecil', 'suka', 'joged', 'marah', 'cawapres', 'ilega', 'belimbjng', 'karbitan', 'bocil']",capres langgar ham tua anak suka joged marah cawapres ilega belimbjng karbitan bocil
"['arsipaja', 'buka', 'saja', 'anies', 'imin', 'siapa', 'saja', 'yang', 'mau', 'dukung', 'laksanakan']",arsipaja buka anies imin dukung laksanakan
"['marlina', 'idha', 'benar', 'pak', 'anies', 'kalau', 'tanggap', 'makin', 'besar', 'kepala', 'si', 'fahri']",marlina idha anies tanggap kepala si fahri
"['buka', 'kuota', 'untuk', 'jadi', 'saksi', 'di', 'tps', 'dekat', 'rumah', 'pada', 'milu', 'februari', 'datang', 'syarat', 'punya', 'ktp', 'kabupaten', 'bogor', 'benefit', 'fee', 'saksi', 'asuransi', 'jiwa', '', 'amp', 'celaka', 'dan lain lain', 'informasi', 'whatsapp', 'izz', 'anies', 'prabowo', 'ganjar', 'saksi', 'tps']",buka kuota saksi tps rumah milu februari syarat ktp kabupaten bogor benefit fee saksi asuransi jiwa  amp celaka dan lain lain informasi whatsapp izz anies prabowo ganjar saksi tps
"['imanlagi', 'agar', 'tanya', 'di', 'desak', 'anies', 'lanjut']",imanlagi desak anies
"['ekowboy', 'pilgub', 'anies', 'tanpa', 'prabowo', 'jadi', 'gelandang']",ekowboy pilgub anies prabowo gelandang
"['nathpribady', 'saya', 'lebih', 'syukur', 'yang', 'tidak_jadi', 'milih', 'anies', 'jadi', 'nya', 'golongan putih', 'much', 'better', 'daripada', 'jadi', 'nya', 'milih', 'tertawa']",nathpribady syukur tidak jadi milih anies nya golongan putih much better nya milih tertawa
"['no', 'for', 'anies', 'baswedan', 'bismillah', 'moga', 'allah', 'beri', 'kuat', 'yang', 'sangat', 'begitu', 'dasyat', 'aniesbaswedan', 'cakiminow']",no for anies baswedan bismillah moga allah kuat dasyat aniesbaswedan cakiminow
"['tan', 'mar', 'ndre', 'otak', 'trnyata', 'tidak ada uang', 'juga', 'rupa', 'apa', 'harus', 'nunggu', 'prabowo', 'mati', 'dulu', 'baru', 'anies', 'bisa', 'nyapres', 'lah', 'prabowo', 'saja', 'serakah', 'dn', 'ambisius', 'klewatan', 'sdh', 'kalah', 'nyapres', 'masih', 'ambisi', 'nyapres', 'lagi', 'kamu', 'kira', 'indonesia', 'ini', 'tidak', 'ada', 'orang', 'pintar', 'itu', 'mlh', 'gibran', 'bau', 'kencur', 'langgar', 'konstitusi', 'kamu', 'diam']",tan mar ndre otak trnyata tidak ada uang rupa nunggu prabowo mati anies nyapres prabowo serakah dn ambisius klewatan sdh kalah nyapres ambisi nyapres indonesia orang pintar mlh gibran bau kencur langgar konstitusi diam
"['novibudi', 'aniesbaswedan', 'suruh', 'saja', 'prabowo', 'ungkap', 'itu', 'debat', 'dua', 'depan', 'anies', 'biar', 'aemua', 'tahu', 'benar', 'nya', 'berani', 'tidak_kalau', 'anies', 'sudah', 'bicara', 'beberapa', 'kali', 'tentang', 'itu']",novibudi aniesbaswedan suruh prabowo debat anies biar aemua nya berani tidak kalau anies bicara kali
"['andre', 'rosiade', 'misal', 'ini', 'iya', 'misal', 'pak', 'prabowo', 'nyalon', 'presiden', 'sampai', 'terus', 'kapan', 'pak', 'anies', 'bisa', 'nyalonin', 'presiden', 'tidak_janji', 'pak', 'anies', 'tidak_nyalon', 'iya', 'emang', 'laku', 'umur', 'hidup']",andre rosiade iya prabowo nyalon presiden anies nyalonin presiden tidak janji anies tidak nyalon iya emang laku umur hidup
"['anies', 'tri', 'pecat', 'gubernur', 'gagal', 'banyak', 'kasus', 'anggaran pendapatan dan belanja daerah', 'lebih', 'pinter', 'omong', 'tidak_bisa', 'kerja', 'daesang', 'gaco']",anies tri pecat gubernur gagal anggaran pendapatan dan belanja daerah pinter omong tidak bisa kerja daesang gaco
"['metro', 'tv', 'tidak_pernah', 'sia', 'sia', 'semua', 'juang', 'pak', 'anies']",metro tv tidak pernah sia sia juang anies
"['mungkin', 'ini', 'yang', 'maksud', 'anies', 'ordal', 'apakah', 'surat', 'ini', 'benar', 'pak', 'menag', 'kalau', 'benar', 'kok', 'bisa', 'gin']",maksud anies ordal surat menag gin
"['ndrewstjan', 'ulama', 'dan', 'santri', 'deklarasi', 'dukung', 'ganjar', 'yes', 'makin', 'banyak', 'yang', 'dukung', 'tidak_bendung', 'ulama', 'deklarasi', 'dukung', 'prabowo', 'yes', 'satu', 'putar', 'itjima', 'ulama', 'dan', 'uas', 'dukung', 'anies', 'politik', 'identitas', 'senyumin', 'saja']",ndrewstjan ulama santri deklarasi dukung ganjar yes dukung tidak bendung ulama deklarasi dukung prabowo yes putar itjima ulama uas dukung anies politik identitas senyumin
"['ichsan', 'yang', 'di', 'permasalahin', 'omong', 'anies', 'yang', 'bilang', 'lama', 'pak', 'prabowo', 'calon', 'presiden', 'saya', 'tidak_akan', 'maju', 'pilpres', 'dan', 'saya', 'tidak_mau', 'khianat', 'pak', 'prabowo', '', 'amp', 'kenapa', 'sekarang', 'bahkan', 'maju', 'pilpres', 'bareng', 'prabowo', 'janji', 'mana', 'yang', 'gamau', 'maju', 'pilpres', 'jika', 'ada', 'prabowo', 'yang', 'maju', 'pilpres']",ichsan permasalahin omong anies bilang prabowo calon presiden tidak akan maju pilpres tidak mau khianat prabowo  amp maju pilpres bareng prabowo janji gamau maju pilpres prabowo maju pilpres
"['tamerlane', 'uyokback', 'waktu', 'harus', 'dukung', 'anies', 'di', 'jakarta', 'juga', 'gitu', 'apakah', 'saat', 'itu', 'jakarta', 'jadi', 'takut', 'anies', 'bahkan', 'beberapa', 'kali', 'datang', 'resmi', 'gereja']",tamerlane uyokback dukung anies jakarta gitu jakarta takut anies kali resmi gereja
"['sp', 'dua', 'kamu', 'jadi', 'capres', 'tiga', 'kamu', 'jadi', 'gubernur', 'lagi', 'anies', 'baswedan', 'ab', 'siap', 'bang', 'apa', 'pilih', 'sp', 'ok', 'kita', 'salam', 'sp', 'dan', 'ab', 'salam', 'sejak', 'itu', 'gondangdia', 'jalin', 'komunikasi', 'dengan', 'ab', 'dan', 'kemudian', 'juga', 'usaha', 'jangkau', 'pdip', 'dan', 'ganjar', 'pranowo']",sp capres gubernur anies baswedan ab bang pilih sp ok salam sp ab salam gondangdia jalin komunikasi ab usaha jangkau pdip ganjar pranowo
"['andre', 'rosiade', 'itu', 'kan', 'nyata', 'anis', 'saat', 'pilpres', 'dan', 'anies', 'masih', 'jabat', 'gubernur', 'dan', 'saat', 'itu', 'saya', 'dukung', 'prabowo']",andre rosiade nyata anis pilpres anies jabat gubernur dukung prabowo
"['sobat', 'anies', 'partaisocmed', 'habis', 'bikin', 'polling', 'terus', 'gali', 'kubur', 'sendiri', 'sekarang', 'partaisocmed', 'kumat']",sobat anies partaisocmed habis bikin polling gali kubur partaisocmed kumat
"['alisyarief', 'tidak_tuding', 'ikut', 'vidwo', 'die', 'bat', 'dengan', 'baik', 'biar', 'tidak_gagal', 'fokus', 'anies', 'pak', 'prabowo', 'bilang', 'ke', 'saya', 'kalau', 'kuat', 'selamat', 'bagai', 'oposisi', 'arti', 'yang', 'bilang', 'iya', 'pak', 'prabowo', 'sendiri', 'ko', 'marah']",alisyarief tidak tuding vidwo die bat biar tidak gagal fokus anies prabowo bilang kuat selamat oposisi arti bilang iya prabowo ko marah
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'malu', 'yaa', 'mett', 'emmng', 'begonoo', 'melet', 'kok', 'nyalahin', 'dukung', 'anies', 'uda', 'kali', 'nyalonin', 'loh', 'hetrik', 'saja', 'broww', 'omgg']",partaisocmed aniesbaswedan prabowo malu yaa mett emmng begonoo melet nyalahin dukung anies uda kali nyalonin loh hetrik broww omgg
"['anomali', 'memelord', 'arsipaja', 'biarpun', 'habib', 'rizieq', 'tidak_jadi', 'dukung', 'anies', 'pun', 'mereka', 'tetap', 'tidak_milih', 'anies', 'preketek', 'suka merayu', 'mukiyo']",anomali memelord arsipaja biarpun habib rizieq tidak jadi dukung anies tidak milih anies preketek suka merayu mukiyo
"['andre', 'rosiade', 'andre', 'tanya', 'prabowo', 'apa', 'tidak_sadar', 'bawasannya', 'rakyat', 'indonesia', 'mayoritas', 'tidak_suka', 'sama', 'prabowo', 'kalau', 'probowo', 'cerdas', 'punya', 'moral', 'akhlak', 'dan', 'etika', 'tidak_jadi', 'khianat', 'atau', 'prabowo', 'kemarin', 'keluar', 'dari', 'kabinet', 'karena', 'mau', 'nyapres', 'wakil', 'anies', 'masuk', 'sya', 'allah', 'bisa', 'jadi', 'presiden']",andre rosiade andre prabowo tidak sadar bawasannya rakyat indonesia mayoritas tidak suka prabowo probowo cerdas moral akhlak etika tidak jadi khianat prabowo kemarin kabinet nyapres wakil anies masuk sya allah presiden
"['reiza', 'patters', 'msaid', 'didu', 'di', 'beberapa', 'lembaga', 'survey', 'yang', 'mereka', 'bayar', 'hasil', 'menang', 'prabowo', 'mengapa', 'demikian', 'hebat', 'mereka', 'tekel', 'anies', 'dengan', 'bagai', 'cara', 'licik', 'padahal', 'bakal', 'kalah', 'turut', 'lambaga', 'survey', 'mereka']",reiza patters msaid didu lembaga survey bayar hasil menang prabowo hebat tekel anies licik kalah lambaga survey
"['soundofyogi', 'saya', 'smenjak', 'pak', 'prabs', 'milih', 'gibran', 'jadi', 'wakil', 'langsung', 'mikir', 'lagi', 'untuk', 'milih', 'siapa', 'pasca', 'debat', 'pikir', 'buat', 'milih', 'pak', 'anies', 'deh', 'eh', 'nongol', 'brita', 'ginian', 'langsung', 'memperbaiki', 'tidak_akan', 'pilih', 'dia', 'kalau', 'partai', 'banteng', 'sih', 'emg', 'sudah', 'capek', 'saja', 'sama', 'tingkah', 'nyonya', 'besar', 'nya']",soundofyogi smenjak prabs milih gibran wakil langsung mikir milih pasca debat pikir milih anies deh eh nongol brita ginian langsung memperbaiki tidak akan pilih partai banteng sih emg capek tingkah nyonya nya
"['putraerlangga', 'jelas', 'anies', 'rasyid', 'baswedan', 'masuk', 'the', 'terbaik']",putraerlangga anies rasyid baswedan masuk the terbaik
"['bagaimana', 'sudah', 'mulai', 'benar', 'arti', 'survey', 'lapang', 'anies', 'sedang', 'roket']",arti survey lapang anies roket
"['sungguh', 'maxwin', 'itu', 'hanya', 'untuk', 'orang', 'orang', 'yang', 'selalu', 'ingin', 'coba']",sungguh maxwin orang orang coba
"['uyokback', 'yang', 'ngoceh', 'politik', 'identitas', 'ke', 'pak', 'anies', 'itu', 'orang', 'kafir', 'bodoh', 'dan', 'sangat', 'bodoh', 'yang', 'takut', 'pak', 'anies', 'jadi', 'presiden', 'karena', 'islamophobia', 'dan', 'israel', 'minded', 'padahal', 'pendeta', 'dan', 'pastor', 'sudah', 'aku', 'pluralitas', 'dan', 'integritas', 'pak', 'anies', 'dijakarta', 'yang', 'pasti', 'neo', 'komunis', 'juga', 'main']",uyokback ngoceh politik identitas anies orang kafir bodoh bodoh takut anies presiden islamophobia israel minded pendeta pastor pluralitas integritas anies dijakarta neo komunis main
"['fahrihamzah', 'anies', 'memang', 'tidak', 'level', 'sama', 'para', 'jilat', 'kuasa', 'maaf', 'ye', 'maaf', 'ye']",fahrihamzah anies level jilat kuasa maaf ye maaf ye
"['aku', 'suka', 'part', 'ini', 'cak', 'imin', 'belakang', 'kayak', 'sudah', 'on', 'set', 'mau', 'bareng', 'ma', 'anies', 'soal', 'gera']",suka part cak imin kayak on set bareng ma anies gera
