created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleansing,remove_emojis,case_folding,tokenizing,stemming_list,stemming,negation,formalization,stopword_list,stopword_removal
Fri Dec 15 04:03:32 +0000 2023,1735510879154983048,"@Chaves1305 Mas chaves..mas chaves..  pendukung prabowo bukan barisan yang fanatik mas.. jadi kalau prabowo gabung dengan alasan persatuan bangsa tidak tepat, yang lebih tepat prabowo gabung dan meninggalkan pendukungnya dibelakang..",0,0,0,0,in,1391225975082414082,1735313950743712216,Vanzant95228825,https://twitter.com/Vanzant95228825/status/1735510879154983048,Chaves  Mas chaves  mas chaves pendukung prabowo bukan barisan yang fanatik mas jadi kalau prabowo gabung dengan alasan persatuan bangsa tidak tepat  yang lebih tepat prabowo gabung dan meninggalkan pendukungnya dibelakang,Chaves  Mas chaves  mas chaves    pendukung prabowo bukan barisan yang fanatik mas   jadi kalau prabowo gabung dengan alasan persatuan bangsa tidak tepat  yang lebih tepat prabowo gabung dan meninggalkan pendukungnya dibelakang,chaves  mas chaves  mas chaves pendukung prabowo bukan barisan yang fanatik mas jadi kalau prabowo gabung dengan alasan persatuan bangsa tidak tepat  yang lebih tepat prabowo gabung dan meninggalkan pendukungnya dibelakang,"['chaves', 'mas', 'chaves', 'mas', 'chaves', 'pendukung', 'prabowo', 'bukan', 'barisan', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alasan', 'persatuan', 'bangsa', 'tidak', 'tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'meninggalkan', 'pendukungnya', 'dibelakang']","['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'bukan', 'baris', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alas', 'satu', 'bangsa', 'tidak', 'tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'tinggal', 'dukung', 'belakang']",chaves mas chaves mas chaves dukung prabowo bukan baris yang fanatik mas jadi kalau prabowo gabung dengan alas satu bangsa tidak tepat yang lebih tepat prabowo gabung dan tinggal dukung belakang,"['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'tidak_baris', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alas', 'satu', 'bangsa', 'tidak_tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'tinggal', 'dukung', 'belakang']","['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'tidak_baris', 'yang', 'fanatik', 'mas', 'jadi', 'kalau', 'prabowo', 'gabung', 'dengan', 'alas', 'satu', 'bangsa', 'tidak_tepat', 'yang', 'lebih', 'tepat', 'prabowo', 'gabung', 'dan', 'tinggal', 'dukung', 'belakang']","['chaves', 'mas', 'chaves', 'mas', 'chaves', 'dukung', 'prabowo', 'tidak', 'baris', 'fanatik', 'mas', 'prabowo', 'gabung', 'alas', 'bangsa', 'tidak', 'tepat', 'prabowo', 'gabung', 'tinggal', 'dukung']",chaves mas chaves mas chaves dukung prabowo tidak baris fanatik mas prabowo gabung alas bangsa tidak tepat prabowo gabung tinggal dukung
Fri Dec 15 04:03:22 +0000 2023,1735510836347805750,"@AnggaPutraF @aniesbaswedan @cakimiNOW Yg didukung ijtima ulama rawan kalah, prabowo 2x kalah mulu",0,0,0,0,in,1082360658,1735459647811940564,de_nada98,https://twitter.com/de_nada98/status/1735510836347805750,AnggaPutraF  aniesbaswedan  cakimiNOW Yg didukung ijtima ulama rawan kalah  prabowo kalah mulu,AnggaPutraF  aniesbaswedan  cakimiNOW Yg didukung ijtima ulama rawan kalah  prabowo    kalah mulu,anggaputraf  aniesbaswedan  cakiminow yg didukung ijtima ulama rawan kalah  prabowo kalah mulu,"['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yg', 'didukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'mulu']","['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yg', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'mulu']",anggaputraf aniesbaswedan cakiminow yg dukung ijtima ulama rawan kalah prabowo kalah mulu,"['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yg', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'mulu']","['anggaputraf', 'aniesbaswedan', 'cakiminow', 'yang', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'melulu']","['anggaputraf', 'aniesbaswedan', 'cakiminow', 'dukung', 'ijtima', 'ulama', 'rawan', 'kalah', 'prabowo', 'kalah', 'melulu']",anggaputraf aniesbaswedan cakiminow dukung ijtima ulama rawan kalah prabowo kalah melulu
Fri Dec 15 04:03:21 +0000 2023,1735510833982271655,@mimih6mei @jokowi @Minietweets_ @JordanMihaf @bengkeldodo @alextham878 @abby6mei @abbynfam @digifeeder @Raden_Wijaya008 @rojeoz pak Prabowo emg menjunjung tinggi kedamaian dan ketulusan utk rakyatnya,0,0,0,0,in,1678707818856349696,1735211002441142701,syakiraaq,https://twitter.com/syakiraaq/status/1735510833982271655,mimih mei  jokowi  Minietweets JordanMihaf  bengkeldodo  alextham abby mei  abbynfam  digifeeder  Raden Wijaya rojeoz pak Prabowo emg menjunjung tinggi kedamaian dan ketulusan utk rakyatnya,mimih mei  jokowi  Minietweets   JordanMihaf  bengkeldodo  alextham   abby mei  abbynfam  digifeeder  Raden Wijaya   rojeoz pak Prabowo emg menjunjung tinggi kedamaian dan ketulusan utk rakyatnya,mimih mei  jokowi  minietweets jordanmihaf  bengkeldodo  alextham abby mei  abbynfam  digifeeder  raden wijaya rojeoz pak prabowo emg menjunjung tinggi kedamaian dan ketulusan utk rakyatnya,"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'menjunjung', 'tinggi', 'kedamaian', 'dan', 'ketulusan', 'utk', 'rakyatnya']","['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'junjung', 'tinggi', 'damai', 'dan', 'tulus', 'utk', 'rakyat']",mimih mei jokowi minietweets jordanmihaf bengkeldodo alextham abby mei abbynfam digifeeder raden wijaya rojeoz pak prabowo emg junjung tinggi damai dan tulus utk rakyat,"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'junjung', 'tinggi', 'damai', 'dan', 'tulus', 'utk', 'rakyat']","['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'emg', 'junjung', 'tinggi', 'damai', 'dan', 'tulus', 'untuk', 'rakyat']","['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'prabowo', 'emg', 'junjung', 'damai', 'tulus', 'rakyat']",mimih mei jokowi minietweets jordanmihaf bengkeldodo alextham abby mei abbynfam digifeeder raden wijaya rojeoz prabowo emg junjung damai tulus rakyat
Fri Dec 15 04:03:18 +0000 2023,1735510821491617794,"Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin, AHY: Beliau Pantang Menyerah. evg  PDemokrat AgusYudhoyono Demokrat Bareng AHY https://t.co/bfW8yI9JTW",0,0,0,0,in,560467737,1735510821491617794,APhontiP,https://twitter.com/APhontiP/status/1735510821491617794,Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin  AHY  Beliau Pantang Menyerah  evg  PDemokrat AgusYudhoyono Demokrat Bareng AHY,Nilai Prabowo Miliki Karakteristik Kuat Sebagai Pemimpin  AHY  Beliau Pantang Menyerah  evg  PDemokrat AgusYudhoyono Demokrat Bareng AHY,nilai prabowo miliki karakteristik kuat sebagai pemimpin  ahy  beliau pantang menyerah  evg  pdemokrat agusyudhoyono demokrat bareng ahy,"['nilai', 'prabowo', 'miliki', 'karakteristik', 'kuat', 'sebagai', 'pemimpin', 'ahy', 'beliau', 'pantang', 'menyerah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'bagai', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",nilai prabowo milik karakteristik kuat bagai pimpin ahy beliau pantang serah evg pdemokrat agusyudhoyono demokrat bareng ahy,"['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'bagai', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'bagai', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']","['nilai', 'prabowo', 'milik', 'karakteristik', 'kuat', 'pimpin', 'ahy', 'beliau', 'pantang', 'serah', 'evg', 'pdemokrat', 'agusyudhoyono', 'demokrat', 'bareng', 'ahy']",nilai prabowo milik karakteristik kuat pimpin ahy beliau pantang serah evg pdemokrat agusyudhoyono demokrat bareng ahy
Fri Dec 15 04:03:17 +0000 2023,1735510815061782736,"@Hasbil_Lbs Prabowo cukup diam saja, ga perlu debat, ga perlu keliling-keliling kampanye... cukup duduk dan sekali-sekali joget-joget... sudah DIPASTIKAN MENANG... karena ada tuh yang sekarang lagi keliling (jawa tengah) buat bagi-bagi BLT dan BANSOS...",0,0,0,0,in,1696684748654170112,1735319886782681297,24gonggong,https://twitter.com/24gonggong/status/1735510815061782736,Hasbil Lbs Prabowo cukup diam saja  ga perlu debat  ga perlu keliling keliling kampanye cukup duduk dan sekali sekali joget joget sudah DIPASTIKAN MENANG karena ada tuh yang sekarang lagi keliling  jawa tengah  buat bagi bagi BLT dan BANSOS,Hasbil Lbs Prabowo cukup diam saja  ga perlu debat  ga perlu keliling keliling kampanye    cukup duduk dan sekali sekali joget joget    sudah DIPASTIKAN MENANG    karena ada tuh yang sekarang lagi keliling  jawa tengah  buat bagi bagi BLT dan BANSOS,hasbil lbs prabowo cukup diam saja  ga perlu debat  ga perlu keliling keliling kampanye cukup duduk dan sekali sekali joget joget sudah dipastikan menang karena ada tuh yang sekarang lagi keliling  jawa tengah  buat bagi bagi blt dan bansos,"['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'ga', 'perlu', 'debat', 'ga', 'perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'dipastikan', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']","['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'ga', 'perlu', 'debat', 'ga', 'perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'pasti', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']",hasbil lbs prabowo cukup diam saja ga perlu debat ga perlu keliling keliling kampanye cukup duduk dan sekali sekali joget joget sudah pasti menang karena ada tuh yang sekarang lagi keliling jawa tengah buat bagi bagi blt dan bansos,"['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'tidak_perlu', 'debat', 'tidak_perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'pasti', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']","['hasbil', 'lbs', 'prabowo', 'cukup', 'diam', 'saja', 'tidak_perlu', 'debat', 'tidak_perlu', 'keliling', 'keliling', 'kampanye', 'cukup', 'duduk', 'dan', 'sekali', 'sekali', 'joget', 'joget', 'sudah', 'pasti', 'menang', 'karena', 'ada', 'tuh', 'yang', 'sekarang', 'lagi', 'keliling', 'jawa', 'tengah', 'buat', 'bagi', 'bagi', 'blt', 'dan', 'bansos']","['hasbil', 'lbs', 'prabowo', 'diam', 'tidak', 'perlu', 'debat', 'tidak', 'perlu', 'keliling', 'keliling', 'kampanye', 'duduk', 'joget', 'joget', 'menang', 'tuh', 'keliling', 'jawa', 'blt', 'bansos']",hasbil lbs prabowo diam tidak perlu debat tidak perlu keliling keliling kampanye duduk joget joget menang tuh keliling jawa blt bansos
Fri Dec 15 04:03:16 +0000 2023,1735510813425975332,Bung @adearmando61  dan @budimandjatmiko  sangat jenius bikin tebakan ke pendukung Prabowo..👍👍 https://t.co/TsJkh1MfHP,0,0,0,0,in,984748161980817409,1735510813425975332,Anaksemut4,https://twitter.com/Anaksemut4/status/1735510813425975332,Bung  adearmando dan  budimandjatmiko  sangat jenius bikin tebakan ke pendukung Prabowo  ,Bung  adearmando   dan  budimandjatmiko  sangat jenius bikin tebakan ke pendukung Prabowo  ,bung  adearmando dan  budimandjatmiko  sangat jenius bikin tebakan ke pendukung prabowo  ,"['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebakan', 'ke', 'pendukung', 'prabowo']","['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebak', 'ke', 'dukung', 'prabowo']",bung adearmando dan budimandjatmiko sangat jenius bikin tebak ke dukung prabowo,"['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebak', 'ke', 'dukung', 'prabowo']","['bung', 'adearmando', 'dan', 'budimandjatmiko', 'sangat', 'jenius', 'bikin', 'tebak', 'ke', 'dukung', 'prabowo']","['adearmando', 'budimandjatmiko', 'jenius', 'bikin', 'tebak', 'dukung', 'prabowo']",adearmando budimandjatmiko jenius bikin tebak dukung prabowo
Fri Dec 15 04:03:13 +0000 2023,1735510799744106523,"Kemenangan Anies di gub DKI, di klaim penuh oleh prabowo dan gerindra, baik dari dukungan dan modal logistik, menurut @andre_rosiade .   Sungguh kesombongan, dengan menghilangkan jasa2 dari partai2 lain, relawan2 dan rakyat DKI di pilgub DKI. Mereka lebih berjasa",0,0,0,0,in,145959630,1735510799744106523,seven7_7up,https://twitter.com/seven7_7up/status/1735510799744106523,Kemenangan Anies di gub DKI  di klaim penuh oleh prabowo dan gerindra  baik dari dukungan dan modal logistik  menurut  andre rosiade Sungguh kesombongan  dengan menghilangkan jasa  dari partai  lain  relawan  dan rakyat DKI di pilgub DKI  Mereka lebih berjasa,Kemenangan Anies di gub DKI  di klaim penuh oleh prabowo dan gerindra  baik dari dukungan dan modal logistik  menurut  andre rosiade     Sungguh kesombongan  dengan menghilangkan jasa  dari partai  lain  relawan  dan rakyat DKI di pilgub DKI  Mereka lebih berjasa,kemenangan anies di gub dki  di klaim penuh oleh prabowo dan gerindra  baik dari dukungan dan modal logistik  menurut  andre rosiade sungguh kesombongan  dengan menghilangkan jasa  dari partai  lain  relawan  dan rakyat dki di pilgub dki  mereka lebih berjasa,"['kemenangan', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukungan', 'dan', 'modal', 'logistik', 'menurut', 'andre', 'rosiade', 'sungguh', 'kesombongan', 'dengan', 'menghilangkan', 'jasa', 'dari', 'partai', 'lain', 'relawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'berjasa']","['menang', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukung', 'dan', 'modal', 'logistik', 'turut', 'andre', 'rosiade', 'sungguh', 'sombong', 'dengan', 'hilang', 'jasa', 'dari', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'jasa']",menang anies di gub dki di klaim penuh oleh prabowo dan gerindra baik dari dukung dan modal logistik turut andre rosiade sungguh sombong dengan hilang jasa dari partai lain rawan dan rakyat dki di pilgub dki mereka lebih jasa,"['menang', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukung', 'dan', 'modal', 'logistik', 'turut', 'andre', 'rosiade', 'sungguh', 'sombong', 'dengan', 'hilang', 'jasa', 'dari', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'jasa']","['menang', 'anies', 'di', 'gub', 'dki', 'di', 'klaim', 'penuh', 'oleh', 'prabowo', 'dan', 'gerindra', 'baik', 'dari', 'dukung', 'dan', 'modal', 'logistik', 'turut', 'andre', 'rosiade', 'sungguh', 'sombong', 'dengan', 'hilang', 'jasa', 'dari', 'partai', 'lain', 'rawan', 'dan', 'rakyat', 'dki', 'di', 'pilgub', 'dki', 'mereka', 'lebih', 'jasa']","['menang', 'anies', 'gub', 'dki', 'klaim', 'penuh', 'prabowo', 'gerindra', 'dukung', 'modal', 'logistik', 'andre', 'rosiade', 'sungguh', 'sombong', 'hilang', 'jasa', 'partai', 'rawan', 'rakyat', 'dki', 'pilgub', 'dki', 'jasa']",menang anies gub dki klaim penuh prabowo gerindra dukung modal logistik andre rosiade sungguh sombong hilang jasa partai rawan rakyat dki pilgub dki jasa
Fri Dec 15 04:03:12 +0000 2023,1735510795835056145,@CeciliaSuwanda1 @NyaiiBubu @jokowi Padahal @prabowo nyindir @jokowi tuuu...  Yg ditanya Pak Gamjar...yg kelabakan Jokowi...lgsg turun tangandi Jateng https://t.co/xjI75RjvnJ,0,0,0,1,in,287603732,1735257933670486297,editya77,https://twitter.com/editya77/status/1735510795835056145,CeciliaSuwanda NyaiiBubu  jokowi Padahal  prabowo nyindir  jokowi tu Yg ditanya Pak Gamjar yg kelabakan Jokowi lgsg turun tangandi Jateng,CeciliaSuwanda   NyaiiBubu  jokowi Padahal  prabowo nyindir  jokowi tuuu     Yg ditanya Pak Gamjar   yg kelabakan Jokowi   lgsg turun tangandi Jateng,ceciliasuwanda nyaiibubu  jokowi padahal  prabowo nyindir  jokowi tu yg ditanya pak gamjar yg kelabakan jokowi lgsg turun tangandi jateng,"['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yg', 'ditanya', 'pak', 'gamjar', 'yg', 'kelabakan', 'jokowi', 'lgsg', 'turun', 'tangandi', 'jateng']","['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yg', 'tanya', 'pak', 'gamjar', 'yg', 'laba', 'jokowi', 'lgsg', 'turun', 'tangandi', 'jateng']",ceciliasuwanda nyaiibubu jokowi padahal prabowo nyindir jokowi tu yg tanya pak gamjar yg laba jokowi lgsg turun tangandi jateng,"['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yg', 'tanya', 'pak', 'gamjar', 'yg', 'laba', 'jokowi', 'lgsg', 'turun', 'tangandi', 'jateng']","['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'padahal', 'prabowo', 'nyindir', 'jokowi', 'tu', 'yang', 'tanya', 'pak', 'gamjar', 'yang', 'laba', 'jokowi', 'langsung', 'turun', 'tangandi', 'jateng']","['ceciliasuwanda', 'nyaiibubu', 'jokowi', 'prabowo', 'nyindir', 'jokowi', 'tu', 'gamjar', 'laba', 'jokowi', 'langsung', 'turun', 'tangandi', 'jateng']",ceciliasuwanda nyaiibubu jokowi prabowo nyindir jokowi tu gamjar laba jokowi langsung turun tangandi jateng
Fri Dec 15 04:03:06 +0000 2023,1735510768995774508,Pesan Prabowo buat taruna/taruni Akmil: Jangan lupa belajar dari prestasi senior! dekade08,0,0,0,0,in,1668504979659976711,1735510768995774508,rendyfhrzaa,https://twitter.com/rendyfhrzaa/status/1735510768995774508,Pesan Prabowo buat taruna taruni Akmil  Jangan lupa belajar dari prestasi senior  dekade,Pesan Prabowo buat taruna taruni Akmil  Jangan lupa belajar dari prestasi senior  dekade,pesan prabowo buat taruna taruni akmil  jangan lupa belajar dari prestasi senior  dekade,"['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'jangan', 'lupa', 'belajar', 'dari', 'prestasi', 'senior', 'dekade']","['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'jangan', 'lupa', 'ajar', 'dari', 'prestasi', 'senior', 'dekade']",pesan prabowo buat taruna taruni akmil jangan lupa ajar dari prestasi senior dekade,"['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'tidak_lupa', 'ajar', 'dari', 'prestasi', 'senior', 'dekade']","['pesan', 'prabowo', 'buat', 'taruna', 'taruni', 'akmil', 'tidak_lupa', 'ajar', 'dari', 'prestasi', 'senior', 'dekade']","['pesan', 'prabowo', 'taruna', 'taruni', 'akmil', 'tidak', 'lupa', 'ajar', 'prestasi', 'senior', 'dekade']",pesan prabowo taruna taruni akmil tidak lupa ajar prestasi senior dekade
Fri Dec 15 04:02:53 +0000 2023,1735510716055187647,"@PartaiSocmed @aniesbaswedan @prabowo lho med, kok diem² bae, ini gimana kelanjutannya, editan apa bukan videonya? klo ada masalah itu diselesaikan, bukan ditinggalkan begini aja med lemed, ga tanggung jawab 🙊😆",0,0,0,0,in,812196831920787456,1735216864152981540,kingsuropati11,https://twitter.com/kingsuropati11/status/1735510716055187647,PartaiSocmed  aniesbaswedan  prabowo lho med  kok diem bae  ini gimana kelanjutannya  editan apa bukan videonya  klo ada masalah itu diselesaikan  bukan ditinggalkan begini aja med lemed  ga tanggung jawab ,PartaiSocmed  aniesbaswedan  prabowo lho med  kok diem bae  ini gimana kelanjutannya  editan apa bukan videonya  klo ada masalah itu diselesaikan  bukan ditinggalkan begini aja med lemed  ga tanggung jawab ,partaisocmed  aniesbaswedan  prabowo lho med  kok diem bae  ini gimana kelanjutannya  editan apa bukan videonya  klo ada masalah itu diselesaikan  bukan ditinggalkan begini aja med lemed  ga tanggung jawab ,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'gimana', 'kelanjutannya', 'editan', 'apa', 'bukan', 'videonya', 'klo', 'ada', 'masalah', 'itu', 'diselesaikan', 'bukan', 'ditinggalkan', 'begini', 'aja', 'med', 'lemed', 'ga', 'tanggung', 'jawab']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'gimana', 'lanjut', 'edit', 'apa', 'bukan', 'video', 'klo', 'ada', 'masalah', 'itu', 'selesai', 'bukan', 'tinggal', 'begini', 'aja', 'med', 'lemed', 'ga', 'tanggung', 'jawab']",partaisocmed aniesbaswedan prabowo lho med kok diem bae ini gimana lanjut edit apa bukan video klo ada masalah itu selesai bukan tinggal begini aja med lemed ga tanggung jawab,"['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'gimana', 'lanjut', 'edit', 'apa', 'tidak_video', 'klo', 'ada', 'masalah', 'itu', 'selesai', 'tidak_tinggal', 'begini', 'aja', 'med', 'lemed', 'tidak_tanggung', 'jawab']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'kok', 'diem', 'bae', 'ini', 'bagaimana', 'lanjut', 'edit', 'apa', 'tidak_video', 'kalau', 'ada', 'masalah', 'itu', 'selesai', 'tidak_tinggal', 'begini', 'saja', 'med', 'lemed', 'tidak_tanggung', 'jawab']","['partaisocmed', 'aniesbaswedan', 'prabowo', 'lho', 'med', 'diem', 'bae', 'edit', 'tidak', 'video', 'selesai', 'tidak', 'tinggal', 'med', 'lemed', 'tidak', 'tanggung']",partaisocmed aniesbaswedan prabowo lho med diem bae edit tidak video selesai tidak tinggal med lemed tidak tanggung
Fri Dec 15 04:02:52 +0000 2023,1735510711164649843,@mimih6mei @abby6mei @abbynfam @bengkeldodo @alextham878 @gtobing2903 @yosephrosario_ @digifeeder @Raden_Wijaya008 @rojeoz @th_sitie Pesan dari pak Prabowo ini harus terus kita lakukan,0,0,0,0,in,1674804276160520192,1735239736862876068,GarudaNegaraku,https://twitter.com/GarudaNegaraku/status/1735510711164649843,mimih mei  abby mei  abbynfam  bengkeldodo  alextham gtobing yosephrosario digifeeder  Raden Wijaya rojeoz  th sitie Pesan dari pak Prabowo ini harus terus kita lakukan,mimih mei  abby mei  abbynfam  bengkeldodo  alextham   gtobing   yosephrosario   digifeeder  Raden Wijaya   rojeoz  th sitie Pesan dari pak Prabowo ini harus terus kita lakukan,mimih mei  abby mei  abbynfam  bengkeldodo  alextham gtobing yosephrosario digifeeder  raden wijaya rojeoz  th sitie pesan dari pak prabowo ini harus terus kita lakukan,"['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'lakukan']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'laku']",mimih mei abby mei abbynfam bengkeldodo alextham gtobing yosephrosario digifeeder raden wijaya rojeoz th sitie pesan dari pak prabowo ini harus terus kita laku,"['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'laku']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'dari', 'pak', 'prabowo', 'ini', 'harus', 'terus', 'kita', 'laku']","['mimih', 'mei', 'abby', 'mei', 'abbynfam', 'bengkeldodo', 'alextham', 'gtobing', 'yosephrosario', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'th', 'sitie', 'pesan', 'prabowo', 'laku']",mimih mei abby mei abbynfam bengkeldodo alextham gtobing yosephrosario digifeeder raden wijaya rojeoz th sitie pesan prabowo laku
