tokenizing,stemming
"['geiszchalifah', 'pak', 'prabowo', 'dengan', 'gestur', 'yang', 'seperti', 'itu', 'sangatlah', 'tidak', 'pantas', 'jadi', 'seorang', 'pemimpin', 'seakan', 'akan', 'menyepelekan', 'lawan', 'bicaranya', 'dia', 'merasa', 'menguasai', 'panggung', 'maklum', 'saja', 'udah', 'berkali', 'kali', 'nyalon', 'sebenarnya', 'saya', 'sayang', 'sama', 'pak', 'prabowo', 'tapi', 'lihat', 'kelakuan', 'seperti', 'itu', 'jadi', 'ilfil']",geiszchalifah pak prabowo dengan gestur yang seperti itu sangat tidak pantas jadi orang pimpin akan akan sepele lawan bicara dia rasa kuasa panggung maklum saja udah kali kali nyalon benar saya sayang sama pak prabowo tapi lihat laku seperti itu jadi ilfil
"['betul', 'pak', 'edy', 'hanya', 'pak', 'prabowo', 'yg', 'tegas', 'untuk', 'melanjutkan', 'program', 'pak', 'jokowi']",betul pak edy hanya pak prabowo yg tegas untuk lanjut program pak jokowi
"['prabowo', 'ingin', 'terus', 'memperbesar', 'asetnya', 'dengan', 'berkuasa', 'gibran', 'ingin', 'menjadi', 'pengusaha', 'meski', 'akhirnya', 'banting', 'setir', 'dan', 'menjadi', 'walikota', 'dilanjutkan', 'sebagai', 'cawapres']",prabowo ingin terus besar aset dengan kuasa gibran ingin jadi usaha meski akhir banting setir dan jadi walikota lanjut bagai cawapres
"['membimbing', 'masyarakat', 'menuju', 'kemandirian', 'pangan', 'energi', 'dan', 'air', 'prabowo', 'dan', 'gibran', 'adalah', 'teladan', 'yang', 'patut', 'diikuti', 'program', 'prioritaspragibs']",bimbing masyarakat tuju mandiri pangan energi dan air prabowo dan gibran adalah teladan yang patut ikut program prioritaspragibs
"['prabowo', 'gibran', 'dan', 'langkah', 'langkah', 'strategis', 'untuk', 'indonesia', 'yang', 'bersih', 'dan', 'adil', 'program', 'prioritaspragibs']",prabowo gibran dan langkah langkah strategis untuk indonesia yang bersih dan adil program prioritaspragibs
"['prabowo', 'gibran', 'pasangan', 'yang', 'berani', 'melawan', 'kemiskinan', 'program', 'prioritaspragibs']",prabowo gibran pasang yang berani lawan miskin program prioritaspragibs
"['mimih', 'mei', 'jokowi', 'minietweets', 'jordanmihaf', 'bengkeldodo', 'alextham', 'abby', 'mei', 'abbynfam', 'digifeeder', 'raden', 'wijaya', 'rojeoz', 'pak', 'prabowo', 'luar', 'biasa', 'banget', 'jiwa', 'nasionalisnya']",mimih mei jokowi minietweets jordanmihaf bengkeldodo alextham abby mei abbynfam digifeeder raden wijaya rojeoz pak prabowo luar biasa banget jiwa nasionalis
"['dengan', 'diplomasi', 'prabowo', 'gibran', 'hubungan', 'internasional', 'dapat', 'terjalin', 'harmonis', 'demi', 'kestabilan', 'dunia', 'program', 'prioritaspragibs']",dengan diplomasi prabowo gibran hubung internasional dapat jalin harmonis demi stabil dunia program prioritaspragibs
"['prabowo', 'dan', 'gibran', 'pilar', 'perlindungan', 'hak', 'hak', 'minoritas', 'agama', 'di', 'indonesia', 'program', 'prioritaspragibs']",prabowo dan gibran pilar lindung hak hak minoritas agama di indonesia program prioritaspragibs
"['asumsico', 'nah', 'gini', 'loh', 'pak', 'prabowo', 'kalau', 'jadi', 'oposisi', 'tuh', 'bukan', 'malah', 'ikutan', 'masuk']",asumsico nah gin loh pak prabowo kalau jadi oposisi tuh bukan malah ikut masuk
"['kemiskinan', 'bukanlah', 'takdir', 'prabowo', 'gibran', 'hadir', 'untuk', 'mengubahnya', 'program', 'prioritaspragibs']",miskin bukan takdir prabowo gibran hadir untuk ubah program prioritaspragibs
"['doankwarto', 'kerena', 'giliran', 'pak', 'prabowo', 'yang', 'menang']",doankwarto rena gilir pak prabowo yang menang
"['abaikan', 'pelanggaran', 'etik', 'paman', 'mk', 'prabowo', 'capres', 'opportunist']",abai langgar etik paman mk prabowo capres opportunist
"['reformasi', 'politik', 'hukum', 'dan', 'birokrasi', 'prabowo', 'gibran', 'mengubah', 'untuk', 'kemajuan', 'program', 'prioritaspragibs']",reformasi politik hukum dan birokrasi prabowo gibran ubah untuk maju program prioritaspragibs
"['gank', 'of', 'petojo', 'prabowo', 'karena', 'beliau', 'sangat', 'berambisi', 'jd', 'presiden', 'indonesia', 'gak', 'rela', 'akan', 'kekalan', 'untuk', 'ke', 'xnya']",gank of petojo prabowo karena beliau sangat ambisi jd presiden indonesia gak rela akan kekal untuk ke xnya
"['hmahhastut', 'dulu', 'memang', 'keluarga', 'kami', 'prabowo', 'tulen', 'tapi', 'sekarang', 'anis', 'terbaik']",hmahhastut dulu memang keluarga kami prabowo tulen tapi sekarang anis baik
"['hariqosatria', 'dahnilanzar', 'pemerataan', 'apaan', 'bilang', 'aja', 'disana', 'byk', 'proyek', 'nya', 'jokowi', 'dan', 'prabowo', 'cuaks', 'luh']",hariqosatria dahnilanzar perata apa bilang aja sana byk proyek nya jokowi dan prabowo cuaks luh
"['ok', 'follow', 'mah', 'nomor', 'satu', 'tapi', 'pilihan', 'presiden', 'tetep', 'tidak', 'goyah', 'pak', 'prabowo', 'nomor', 'aja', 'salam', 'siang', 'jelang', 'jum', 'at', 'dari', 'pecinta', 'mas', 'gibran', 'tweet']",ok follow mah nomor satu tapi pilih presiden tetep tidak goyah pak prabowo nomor aja salam siang jelang jum at dari cinta mas gibran tweet
"['great', 'fleet', 'anies', 'ga', 'menolak', 'memang', 'ada', 'gerakan', 'ini', 'krn', 'jokowi', 'prabowo', 'juga', 'literally', 'ga', 'ada', 'yg', 'berani', 'melarang', 'juga', 'krn', 'memang', 'massa', 'sedang', 'gusar', 'tapi', 'jelas', 'anies', 'bukan', 'inisiator', 'dan', 'dalang', 'ga', 'nge', 'encourage', 'juga', 'ga', 'terlibat', 'di', 'kejadian', 'sama', 'sekali']",great fleet anies ga tolak memang ada gera ini krn jokowi prabowo juga literally ga ada yg berani larang juga krn memang massa sedang gusar tapi jelas anies bukan inisiator dan dalang ga nge encourage juga ga libat di jadi sama sekali
"['tjel', 'up', 'prabowo', 'paloh', 'bukan', 'pejabat', 'negara', 'bung']",tjel up prabowo paloh bukan jabat negara bung
"['nyaiibubu', 'partaisocmed', 'aniesbaswedan', 'prabowo', 'maaf', 'bos', 'bukan', 'editan', 'dari', 'kompas', 'juga', 'ada', 'begitu', 'kok', 'apakah', 'menurutmu', 'postingan', 'kompas', 'editan', 'juga', 'bosque']",nyaiibubu partaisocmed aniesbaswedan prabowo maaf bos bukan edit dari kompas juga ada begitu kok apakah turut postingan kompas edit juga bosque
"['satrio', 'tone', 'mardigu', 'pak', 'prabowo', 'pernah', 'mengusung', 'anies', 'tpi', 'dia', 'ungkit', 'itu', 'debat', 'terus', 'di', 'bakas', 'pak', 'anies', 'salahnya', 'dimana', 'ingat', 'gerindra', 'juga', 'menerima', 'banyak', 'manfaat', 'sat', 'dukung', 'anies']",satrio tone mardigu pak prabowo pernah usung anies tpi dia ungkit itu debat terus di bakas pak anies salah mana ingat gerindra juga terima banyak manfaat sat dukung anies
"['partaisocmed', 'aniesbaswedan', 'prabowo', 'tambah', 'mantap', 'pilih', 'nomor']",partaisocmed aniesbaswedan prabowo tambah mantap pilih nomor
"['kimberley', 'jika', 'pak', 'anies', 'petugas', 'nya', 'pak', 'surya', 'lantas', 'yg', 'tak', 'level', 'tuh', 'jongos', 'nya', 'prabowo', 'ya', 'mbak']",kimberley jika pak anies tugas nya pak surya lantas yg tak level tuh jongos nya prabowo ya mbak
"['bersama', 'prabowo', 'gibran', 'indonesia', 'akan', 'menjadi', 'negara', 'yang', 'mandiri', 'dalam', 'hal', 'energi', 'air', 'dan', 'pangan', 'program', 'prioritaspragibs']",sama prabowo gibran indonesia akan jadi negara yang mandiri dalam hal energi air dan pangan program prioritaspragibs
"['prabowo', 'dinilai', 'sangat', 'santai', 'dan', 'sangat', 'tenang', 'tak', 'terlihat', 'gugup', 'sama', 'sekali', 'bahkan', 'beberapa', 'kali', 'ia', 'justru', 'berhasil', 'mencairkan', 'suasana', 'dengan', 'jokes', 'nya', 'dan', 'gaya', 'silat', 'gemoy', 'pasca', 'menjawab', 'pertanyaan', 'anies', 'yang', 'lalu', 'diikuti', 'riuh', 'tawa', 'penonton', 'pemimpin', 'tegas']",prabowo nilai sangat santai dan sangat tenang tak lihat gugup sama sekali bahkan beberapa kali ia justru hasil cair suasana dengan jokes nya dan gaya silat gemoy pasca jawab tanya anies yang lalu ikut riuh tawa tonton pimpin tegas
"['rumah', 'murah', 'dan', 'fondasi', 'masyarakat', 'yang', 'berdaya', 'prioritas', 'utama', 'prabowo', 'dan', 'gibran', 'dalam', 'membangun', 'bangsa', 'program', 'prioritaspragibs']",rumah murah dan fondasi masyarakat yang daya prioritas utama prabowo dan gibran dalam bangun bangsa program prioritaspragibs
"['prabowo', 'dan', 'gibran', 'memadukan', 'inovasi', 'dan', 'dedikasi', 'dalam', 'upaya', 'menciptakan', 'pelayanan', 'kesehatan', 'yang', 'memenuhi', 'standar', 'tertinggi', 'program', 'prioritaspragibs']",prabowo dan gibran madu inovasi dan dedikasi dalam upaya cipta layan sehat yang penuh standar tinggi program prioritaspragibs
"['andre', 'rosiade', 'jelas', 'dan', 'tegas', 'pak', 'prabowo', 'sampaikan', 'tahun', 'tidak', 'berkuasa', 'bisnisnya', 'macet', 'tidak', 'dapat', 'kredit', 'tujuan', 'pak', 'prabowo', 'berkuasa', 'demi', 'bisnis']",andre rosiade jelas dan tegas pak prabowo sampai tahun tidak kuasa bisnis macet tidak dapat kredit tuju pak prabowo kuasa demi bisnis
"['lingkungan', 'sehat', 'prabowo', 'gibran', 'dan', 'program', 'prioritas', 'untuk', 'indonesia', 'sejahtera', 'program', 'prioritaspragibs']",lingkung sehat prabowo gibran dan program prioritas untuk indonesia sejahtera program prioritaspragibs
"['pamungkas', 'jra', 'fertilizer', 'anginsore', 'faridaindria', 'menunggangi', 'isu', 'ham', 'untuk', 'kepentingan', 'politik', 'emg', 'brengsek', 'sih', 'apalagi', 'prabowo', 'blm', 'pernah', 'diseret', 'ke', 'pengadilan', 'tahun', 'itu', 'terlalu', 'chaos', 'bisa', 'aja', 'ada', 'fakta', 'lain', 'yg', 'buat', 'pemerintah', 'takut', 'jika', 'kenyataannya', 'berbeda']",pamungkas jra fertilizer anginsore faridaindria tunggang isu ham untuk penting politik emg brengsek sih apalagi prabowo blm pernah seret ke adil tahun itu terlalu chaos bisa aja ada fakta lain yg buat perintah takut jika nyata beda
"['program', 'program', 'unggul', 'prabowo', 'dan', 'gibran', 'menjadi', 'langkah', 'krusial', 'dalam', 'menjawab', 'tantangan', 'pembangunan', 'di', 'era', 'yang', 'terus', 'berkembang', 'program', 'prioritaspragibs']",program program unggul prabowo dan gibran jadi langkah krusial dalam jawab tantang bangun di era yang terus kembang program prioritaspragibs
"['prabowo', 'gibran', 'tidak', 'hanya', 'berjanji', 'tapi', 'membuktikan', 'dengan', 'kinerja', 'terbaik', 'program', 'prioritaspragibs']",prabowo gibran tidak hanya janji tapi bukti dengan kerja baik program prioritaspragibs
"['masa', 'depan', 'indonesia', 'diterangi', 'oleh', 'prestasi', 'luar', 'biasa', 'prabowo', 'gibran', 'program', 'prioritaspragibs']",masa depan indonesia rang oleh prestasi luar biasa prabowo gibran program prioritaspragibs
"['yulianidiya', 'prabowo', 'gibran', 'punya', 'cara', 'asik', 'buat', 'dapetin', 'hati', 'pemilih', 'bimbang', 'dekade']",yulianidiya prabowo gibran punya cara asik buat dapetin hati pilih bimbang dekade
"['pendidikan', 'unggul', 'prabowo', 'gibran', 'dan', 'program', 'terencana', 'untuk', 'masa', 'depan', 'program', 'prioritaspragibs']",didik unggul prabowo gibran dan program rencana untuk masa depan program prioritaspragibs
"['kompascom', 'memang', 'tidak', 'mudah', 'sekarang', 'masyarakat', 'mau', 'tau', 'apa', 'gagasan', 'ide', 'konsep', 'yang', 'ada', 'dalam', 'pikiranmu', 'untuk', 'menyelesaikan', 'masalah', 'tsb', 'cc', 'prabowo']",kompascom memang tidak mudah sekarang masyarakat mau tau apa gagas ide konsep yang ada dalam pikir untuk selesai masalah tsb cc prabowo
"['visi', 'prabowo', 'gibran', 'membawa', 'harapan', 'baru', 'bagi', 'indonesia', 'dalam', 'menciptakan', 'sumber', 'daya', 'yang', 'melimpah', 'program', 'prioritaspragibs']",visi prabowo gibran bawa harap baru bagi indonesia dalam cipta sumber daya yang limpah program prioritaspragibs
"['supersaiyaindo', 'ch', 'chotimah', 'pembenaran', 'akan', 'selalu', 'ada', 'tapi', 'jika', 'anda', 'mau', 'merunut', 'kembali', 'kata', 'gibran', 'yg', 'mengatakan', 'berbanding', 'lurus', 'dengan', 'ketum', 'tentu', 'wajar', 'juga', 'dong', 'di', 'cap', 'pengkhianat', 'oleh', 'pdip', 'kan', 'dan', 'prabowo', 'pernah', 'izin', 'ke', 'pdip', 'makanya', 'pembenaran', 'anda', 'tak', 'berdasar']",supersaiyaindo ch chotimah benar akan selalu ada tapi jika anda mau runut kembali kata gibran yg kata banding lurus dengan tum tentu wajar juga dong di cap khianat oleh pdip kan dan prabowo pernah izin ke pdip makanya benar anda tak dasar
"['prabowo', 'gibran', 'berkomitmen', 'untuk', 'mengoptimalkan', 'potensi', 'industri', 'dalam', 'negeri', 'melalui', 'program', 'hilirisasi', 'dan', 'industrialisasi', 'yang', 'berbasis', 'teknologi', 'program', 'prioritaspragibs']",prabowo gibran komitmen untuk optimal potensi industri dalam negeri lalu program hilir dan industrialisasi yang bas teknologi program prioritaspragibs
"['program', 'program', 'prabowo', 'gibran', 'jembatan', 'menuju', 'kemajuan', 'tanpa', 'batas', 'program', 'prioritaspragibs']",program program prabowo gibran jembatan tuju maju tanpa batas program prioritaspragibs
